match,opponent,repetition,round,jev_action,opponent_action,jev_points,opponent_points,jev_total,opponent_total,initial_move,jev_action_source,opponent_action_source
23,pavlov,3,9,D,C,5,0,29,4,free,model,scripted
23,pavlov,3,10,D,D,1,1,30,5,free,model,scripted
23,pavlov,3,11,D,C,5,0,35,5,free,model,scripted
23,pavlov,3,12,D,D,1,1,36,6,free,model,scripted
23,pavlov,3,13,D,C,5,0,41,6,free,model,scripted
23,pavlov,3,14,D,D,1,1,42,7,free,model,scripted
23,pavlov,3,15,D,C,5,0,47,7,free,model,scripted
23,pavlov,3,16,D,D,1,1,48,8,free,model,scripted
23,pavlov,3,17,D,C,5,0,53,8,free,model,scripted
23,pavlov,3,18,D,D,1,1,54,9,free,model,scripted
23,pavlov,3,19,D,C,5,0,59,9,free,model,scripted
23,pavlov,3,20,D,D,1,1,60,10,free,model,scripted
24,another_jev,3,1,D,C,5,0,5,0,free,model,model
24,another_jev,3,2,D,D,1,1,6,1,free,model,model
24,another_jev,3,3,D,D,1,1,7,2,free,model,model
24,another_jev,3,4,D,D,1,1,8,3,free,model,model
24,another_jev,3,5,D,D,1,1,9,4,free,model,model
24,another_jev,3,6,D,D,1,1,10,5,free,model,model
24,another_jev,3,7,D,D,1,1,11,6,free,model,model
24,another_jev,3,8,D,D,1,1,12,7,free,model,model
24,another_jev,3,9,D,D,1,1,13,8,free,model,model
24,another_jev,3,10,D,D,1,1,14,9,free,model,model
24,another_jev,3,11,D,D,1,1,15,10,free,model,model
24,another_jev,3,12,D,D,1,1,16,11,free,model,model
24,another_jev,3,13,D,D,1,1,17,12,free,model,model
24,another_jev,3,14,D,D,1,1,18,13,free,model,model
24,another_jev,3,15,D,D,1,1,19,14,free,model,model
24,another_jev,3,16,D,D,1,1,20,15,free,model,model
24,another_jev,3,17,D,D,1,1,21,16,free,model,model
24,another_jev,3,18,D,D,1,1,22,17,free,model,model
24,another_jev,3,19,D,D,1,1,23,18,free,model,model
24,another_jev,3,20,D,D,1,1,24,19,free,model,model
25,cooperator,4,1,C,C,3,3,3,3,free,model,scripted
25,cooperator,4,2,C,C,3,3,6,6,free,model,scripted
25,cooperator,4,3,C,C,3,3,9,9,free,model,scripted
25,cooperator,4,4,C,C,3,3,12,12,free,model,scripted
25,cooperator,4,5,C,C,3,3,15,15,free,model,scripted
25,cooperator,4,6,C,C,3,3,18,18,free,model,scripted
25,cooperator,4,7,C,C,3,3,21,21,free,model,scripted
25,cooperator,4,8,C,C,3,3,24,24,free,model,scripted
25,cooperator,4,9,C,C,3,3,27,27,free,model,scripted
25,cooperator,4,10,C,C,3,3,30,30,free,model,scripted
25,cooperator,4,11,C,C,3,3,33,33,free,model,scripted
25,cooperator,4,12,C,C,3,3,36,36,free,model,scripted
25,cooperator,4,13,C,C,3,3,39,39,free,model,scripted
25,cooperator,4,14,C,C,3,3,42,42,free,model,scripted
25,cooperator,4,15,C,C,3,3,45,45,free,model,scripted
25,cooperator,4,16,C,C,3,3,48,48,free,model,scripted
25,cooperator,4,17,C,C,3,3,51,51,free,model,scripted
25,cooperator,4,18,C,C,3,3,54,54,free,model,scripted
25,cooperator,4,19,C,C,3,3,57,57,free,model,scripted
25,cooperator,4,20,C,C,3,3,60,60,free,model,scripted
26,defector,4,1,D,D,1,1,1,1,free,model,scripted
26,defector,4,2,D,D,1,1,2,2,free,model,scripted
26,defector,4,3,D,D,1,1,3,3,free,model,scripted
26,defector,4,4,D,D,1,1,4,4,free,model,scripted
26,defector,4,5,D,D,1,1,5,5,free,model,scripted
26,defector,4,6,D,D,1,1,6,6,free,model,scripted
26,defector,4,7,D,D,1,1,7,7,free,model,scripted
26,defector,4,8,D,D,1,1,8,8,free,model,scripted
26,defector,4,9,D,D,1,1,9,9,free,model,scripted
26,defector,4,10,D,D,1,1,10,10,free,model,scripted
26,defector,4,11,D,D,1,1,11,11,free,model,scripted
26,defector,4,12,D,D,1,1,12,12,free,model,scripted
26,defector,4,13,D,D,1,1,13,13,free,model,scripted
26,defector,4,14,D,D,1,1,14,14,free,model,scripted
26,defector,4,15,D,D,1,1,15,15,free,model,scripted
26,defector,4,16,D,D,1,1,16,16,free,model,scripted
26,defector,4,17,D,D,1,1,17,17,free,model,scripted
26,defector,4,18,D,D,1,1,18,18,free,model,scripted
26,defector,4,19,D,D,1,1,19,19,free,model,scripted
26,defector,4,20,D,D,1,1,20,20,free,model,scripted
27,random,4,1,D,D,1,1,1,1,free,model,scripted
27,random,4,2,D,C,5,0,6,1,free,model,scripted
27,random,4,3,D,D,1,1,7,2,free,model,scripted
27,random,4,4,D,C,5,0,12,2,free,model,scripted
27,random,4,5,D,C,5,0,17,2,free,model,scripted
27,random,4,6,D,C,5,0,22,2,free,model,scripted
27,random,4,7,D,D,1,1,23,3,free,model,scripted
27,random,4,8,D,D,1,1,24,4,free,model,scripted
27,random,4,9,D,C,5,0,29,4,free,model,scripted
27,random,4,10,D,C,5,0,34,4,free,model,scripted
27,random,4,11,D,D,1,1,35,5,free,model,scripted
27,random,4,12,D,D,1,1,36,6,free,model,scripted
27,random,4,13,D,D,1,1,37,7,free,model,scripted
27,random,4,14,D,D,1,1,38,8,free,model,scripted
27,random,4,15,D,D,1,1,39,9,free,model,scripted
27,random,4,16,D,D,1,1,40,10,free,model,scripted
27,random,4,17,D,D,1,1,41,11,free,model,scripted
27,random,4,18,D,C,5,0,46,11,free,model,scripted
27,random,4,19,D,C,5,0,51,11,free,model,scripted
27,random,4,20,D,C,5,0,56,11,free,model,scripted
28,tit_for_tat,4,1,D,C,5,0,5,0,free,model,scripted
28,tit_for_tat,4,2,D,D,1,1,6,1,free,model,scripted
28,tit_for_tat,4,3,D,D,1,1,7,2,free,model,scripted
28,tit_for_tat,4,4,D,D,1,1,8,3,free,model,scripted
28,tit_for_tat,4,5,D,D,1,1,9,4,free,model,scripted
28,tit_for_tat,4,6,D,D,1,1,10,5,free,model,scripted
28,tit_for_tat,4,7,D,D,1,1,11,6,free,model,scripted
28,tit_for_tat,4,8,D,D,1,1,12,7,free,model,scripted
28,tit_for_tat,4,9,D,D,1,1,13,8,free,model,scripted
28,tit_for_tat,4,10,D,D,1,1,14,9,free,model,scripted
28,tit_for_tat,4,11,D,D,1,1,15,10,free,model,scripted
28,tit_for_tat,4,12,D,D,1,1,16,11,free,model,scripted
28,tit_for_tat,4,13,D,D,1,1,17,12,free,model,scripted
28,tit_for_tat,4,14,D,D,1,1,18,13,free,model,scripted
28,tit_for_tat,4,15,D,D,1,1,19,14,free,model,scripted
28,tit_for_tat,4,16,D,D,1,1,20,15,free,model,scripted
28,tit_for_tat,4,17,D,D,1,1,21,16,free,model,scripted
28,tit_for_tat,4,18,D,D,1,1,22,17,free,model,scripted
28,tit_for_tat,4,19,D,D,1,1,23,18,free,model,scripted
28,tit_for_tat,4,20,D,D,1,1,24,19,free,model,scripted
29,tit_for_two_tats,4,1,D,C,5,0,5,0,free,model,scripted
29,tit_for_two_tats,4,2,D,C,5,0,10,0,free,model,scripted
29,tit_for_two_tats,4,3,D,D,1,1,11,1,free,model,scripted
29,tit_for_two_tats,4,4,D,D,1,1,12,2,free,model,scripted
29,tit_for_two_tats,4,5,D,D,1,1,13,3,free,model,scripted
29,tit_for_two_tats,4,6,D,D,1,1,14,4,free,model,scripted
29,tit_for_two_tats,4,7,D,D,1,1,15,5,free,model,scripted
29,tit_for_two_tats,4,8,D,D,1,1,16,6,free,model,scripted
29,tit_for_two_tats,4,9,D,D,1,1,17,7,free,model,scripted
29,tit_for_two_tats,4,10,D,D,1,1,18,8,free,model,scripted
29,tit_for_two_tats,4,11,D,D,1,1,19,9,free,model,scripted
29,tit_for_two_tats,4,12,D,D,1,1,20,10,free,model,scripted
29,tit_for_two_tats,4,13,D,D,1,1,21,11,free,model,scripted
29,tit_for_two_tats,4,14,D,D,1,1,22,12,free,model,scripted
29,tit_for_two_tats,4,15,D,D,1,1,23,13,free,model,scripted
29,tit_for_two_tats,4,16,D,D,1,1,24,14,free,model,scripted
29,tit_for_two_tats,4,17,D,D,1,1,25,15,free,model,scripted
29,tit_for_two_tats,4,18,D,D,1,1,26,16,free,model,scripted
29,tit_for_two_tats,4,19,D,D,1,1,27,17,free,model,scripted
29,tit_for_two_tats,4,20,D,D,1,1,28,18,free,model,scripted
30,grim,4,1,D,C,5,0,5,0,free,model,scripted
30,grim,4,2,D,D,1,1,6,1,free,model,scripted
30,grim,4,3,D,D,1,1,7,2,free,model,scripted
30,grim,4,4,D,D,1,1,8,3,free,model,scripted
30,grim,4,5,D,D,1,1,9,4,free,model,scripted
30,grim,4,6,D,D,1,1,10,5,free,model,scripted
30,grim,4,7,D,D,1,1,11,6,free,model,scripted
30,grim,4,8,D,D,1,1,12,7,free,model,scripted
30,grim,4,9,D,D,1,1,13,8,free,model,scripted
30,grim,4,10,D,D,1,1,14,9,free,model,scripted
30,grim,4,11,D,D,1,1,15,10,free,model,scripted
30,grim,4,12,D,D,1,1,16,11,free,model,scripted
30,grim,4,13,D,D,1,1,17,12,free,model,scripted
30,grim,4,14,D,D,1,1,18,13,free,model,scripted
30,grim,4,15,D,D,1,1,19,14,free,model,scripted
30,grim,4,16,D,D,1,1,20,15,free,model,scripted
30,grim,4,17,D,D,1,1,21,16,free,model,scripted
30,grim,4,18,D,D,1,1,22,17,free,model,scripted
30,grim,4,19,D,D,1,1,23,18,free,model,scripted
30,grim,4,20,D,D,1,1,24,19,free,model,scripted
31,pavlov,4,1,D,C,5,0,5,0,free,model,scripted
31,pavlov,4,2,D,D,1,1,6,1,free,model,scripted
31,pavlov,4,3,D,C,5,0,11,1,free,model,scripted
31,pavlov,4,4,D,D,1,1,12,2,free,model,scripted
31,pavlov,4,5,D,C,5,0,17,2,free,model,scripted
31,pavlov,4,6,D,D,1,1,18,3,free,model,scripted
31,pavlov,4,7,D,C,5,0,23,3,free,model,scripted
31,pavlov,4,8,D,D,1,1,24,4,free,model,scripted
31,pavlov,4,9,D,C,5,0,29,4,free,model,scripted
31,pavlov,4,10,D,D,1,1,30,5,free,model,scripted
31,pavlov,4,11,D,C,5,0,35,5,free,model,scripted
31,pavlov,4,12,D,D,1,1,36,6,free,model,scripted
31,pavlov,4,13,D,C,5,0,41,6,free,model,scripted
31,pavlov,4,14,D,D,1,1,42,7,free,model,scripted
31,pavlov,4,15,D,C,5,0,47,7,free,model,scripted
31,pavlov,4,16,D,D,1,1,48,8,free,model,scripted
31,pavlov,4,17,D,C,5,0,53,8,free,model,scripted
31,pavlov,4,18,D,D,1,1,54,9,free,model,scripted
31,pavlov,4,19,D,C,5,0,59,9,free,model,scripted
31,pavlov,4,20,D,D,1,1,60,10,free,model,scripted
32,another_jev,4,1,C,D,0,5,0,5,free,model,model
32,another_jev,4,2,D,D,1,1,1,6,free,model,model
32,another_jev,4,3,D,D,1,1,2,7,free,model,model
32,another_jev,4,4,D,D,1,1,3,8,free,model,model
32,another_jev,4,5,D,D,1,1,4,9,free,model,model
32,another_jev,4,6,D,D,1,1,5,10,free,model,model
32,another_jev,4,7,D,D,1,1,6,11,free,model,model
32,another_jev,4,8,D,D,1,1,7,12,free,model,model
32,another_jev,4,9,D,D,1,1,8,13,free,model,model
32,another_jev,4,10,D,D,1,1,9,14,free,model,model
32,another_jev,4,11,D,D,1,1,10,15,free,model,model
32,another_jev,4,12,D,D,1,1,11,16,free,model,model
32,another_jev,4,13,D,D,1,1,12,17,free,model,model
32,another_jev,4,14,D,D,1,1,13,18,free,model,model
32,another_jev,4,15,D,D,1,1,14,19,free,model,model
32,another_jev,4,16,D,D,1,1,15,20,free,model,model
32,another_jev,4,17,D,D,1,1,16,21,free,model,model
32,another_jev,4,18,D,D,1,1,17,22,free,model,model
32,another_jev,4,19,D,D,1,1,18,23,free,model,model
32,another_jev,4,20,D,D,1,1,19,24,free,model,model
33,cooperator,5,1,D,C,5,0,5,0,free,model,scripted
33,cooperator,5,2,D,C,5,0,10,0,free,model,scripted
33,cooperator,5,3,D,C,5,0,15,0,free,model,scripted
33,cooperator,5,4,D,C,5,0,20,0,free,model,scripted
33,cooperator,5,5,D,C,5,0,25,0,free,model,scripted
33,cooperator,5,6,D,C,5,0,30,0,free,model,scripted
33,cooperator,5,7,D,C,5,0,35,0,free,model,scripted
33,cooperator,5,8,D,C,5,0,40,0,free,model,scripted
33,cooperator,5,9,D,C,5,0,45,0,free,model,scripted
33,cooperator,5,10,D,C,5,0,50,0,free,model,scripted
33,cooperator,5,11,D,C,5,0,55,0,free,model,scripted
33,cooperator,5,12,D,C,5,0,60,0,free,model,scripted
33,cooperator,5,13,D,C,5,0,65,0,free,model,scripted
33,cooperator,5,14,D,C,5,0,70,0,free,model,scripted
33,cooperator,5,15,D,C,5,0,75,0,free,model,scripted
33,cooperator,5,16,D,C,5,0,80,0,free,model,scripted
33,cooperator,5,17,D,C,5,0,85,0,free,model,scripted
33,cooperator,5,18,D,C,5,0,90,0,free,model,scripted
33,cooperator,5,19,D,C,5,0,95,0,free,model,scripted
33,cooperator,5,20,D,C,5,0,100,0,free,model,scripted
34,defector,5,1,D,D,1,1,1,1,free,model,scripted
34,defector,5,2,D,D,1,1,2,2,free,model,scripted
34,defector,5,3,D,D,1,1,3,3,free,model,scripted
34,defector,5,4,D,D,1,1,4,4,free,model,scripted
34,defector,5,5,D,D,1,1,5,5,free,model,scripted
34,defector,5,6,D,D,1,1,6,6,free,model,scripted
34,defector,5,7,D,D,1,1,7,7,free,model,scripted
34,defector,5,8,D,D,1,1,8,8,free,model,scripted
34,defector,5,9,D,D,1,1,9,9,free,model,scripted
34,defector,5,10,D,D,1,1,10,10,free,model,scripted
34,defector,5,11,D,D,1,1,11,11,free,model,scripted
34,defector,5,12,D,D,1,1,12,12,free,model,scripted
34,defector,5,13,D,D,1,1,13,13,free,model,scripted
34,defector,5,14,D,D,1,1,14,14,free,model,scripted
34,defector,5,15,D,D,1,1,15,15,free,model,scripted
34,defector,5,16,D,D,1,1,16,16,free,model,scripted
34,defector,5,17,D,D,1,1,17,17,free,model,scripted
34,defector,5,18,D,D,1,1,18,18,free,model,scripted
34,defector,5,19,D,D,1,1,19,19,free,model,scripted
34,defector,5,20,D,D,1,1,20,20,free,model,scripted
35,random,5,1,C,D,0,5,0,5,free,model,scripted
35,random,5,2,D,D,1,1,1,6,free,model,scripted
35,random,5,3,D,C,5,0,6,6,free,model,scripted
35,random,5,4,D,C,5,0,11,6,free,model,scripted
35,random,5,5,D,D,1,1,12,7,free,model,scripted
35,random,5,6,D,D,1,1,13,8,free,model,scripted
35,random,5,7,D,C,5,0,18,8,free,model,scripted
35,random,5,8,D,C,5,0,23,8,free,model,scripted
35,random,5,9,D,C,5,0,28,8,free,model,scripted
35,random,5,10,D,D,1,1,29,9,free,model,scripted
35,random,5,11,D,D,1,1,30,10,free,model,scripted
35,random,5,12,D,C,5,0,35,10,free,model,scripted
35,random,5,13,D,C,5,0,40,10,free,model,scripted
35,random,5,14,D,C,5,0,45,10,free,model,scripted
35,random,5,15,D,C,5,0,50,10,free,model,scripted
35,random,5,16,D,D,1,1,51,11,free,model,scripted
35,random,5,17,D,D,1,1,52,12,free,model,scripted
35,random,5,18,D,D,1,1,53,13,free,model,scripted
35,random,5,19,D,C,5,0,58,13,free,model,scripted
35,random,5,20,D,D,1,1,59,14,free,model,scripted
36,tit_for_tat,5,1,C,C,3,3,3,3,free,model,scripted
36,tit_for_tat,5,2,C,C,3,3,6,6,free,model,scripted
36,tit_for_tat,5,3,C,C,3,3,9,9,free,model,scripted
36,tit_for_tat,5,4,C,C,3,3,12,12,free,model,scripted
36,tit_for_tat,5,5,C,C,3,3,15,15,free,model,scripted
36,tit_for_tat,5,6,C,C,3,3,18,18,free,model,scripted
36,tit_for_tat,5,7,C,C,3,3,21,21,free,model,scripted
36,tit_for_tat,5,8,C,C,3,3,24,24,free,model,scripted
36,tit_for_tat,5,9,C,C,3,3,27,27,free,model,scripted
36,tit_for_tat,5,10,C,C,3,3,30,30,free,model,scripted
36,tit_for_tat,5,11,C,C,3,3,33,33,free,model,scripted
36,tit_for_tat,5,12,C,C,3,3,36,36,free,model,scripted
36,tit_for_tat,5,13,C,C,3,3,39,39,free,model,scripted
36,tit_for_tat,5,14,C,C,3,3,42,42,free,model,scripted
36,tit_for_tat,5,15,C,C,3,3,45,45,free,model,scripted
36,tit_for_tat,5,16,C,C,3,3,48,48,free,model,scripted
36,tit_for_tat,5,17,C,C,3,3,51,51,free,model,scripted
36,tit_for_tat,5,18,C,C,3,3,54,54,free,model,scripted
36,tit_for_tat,5,19,C,C,3,3,57,57,free,model,scripted
36,tit_for_tat,5,20,C,C,3,3,60,60,free,model,scripted
37,tit_for_two_tats,5,1,D,C,5,0,5,0,free,model,scripted
37,tit_for_two_tats,5,2,D,C,5,0,10,0,free,model,scripted
37,tit_for_two_tats,5,3,D,D,1,1,11,1,free,model,scripted
37,tit_for_two_tats,5,4,D,D,1,1,12,2,free,model,scripted
37,tit_for_two_tats,5,5,D,D,1,1,13,3,free,model,scripted
37,tit_for_two_tats,5,6,D,D,1,1,14,4,free,model,scripted
37,tit_for_two_tats,5,7,D,D,1,1,15,5,free,model,scripted
37,tit_for_two_tats,5,8,D,D,1,1,16,6,free,model,scripted
37,tit_for_two_tats,5,9,D,D,1,1,17,7,free,model,scripted
37,tit_for_two_tats,5,10,D,D,1,1,18,8,free,model,scripted
37,tit_for_two_tats,5,11,D,D,1,1,19,9,free,model,scripted
37,tit_for_two_tats,5,12,D,D,1,1,20,10,free,model,scripted
37,tit_for_two_tats,5,13,D,D,1,1,21,11,free,model,scripted
37,tit_for_two_tats,5,14,D,D,1,1,22,12,free,model,scripted
37,tit_for_two_tats,5,15,D,D,1,1,23,13,free,model,scripted
37,tit_for_two_tats,5,16,D,D,1,1,24,14,free,model,scripted
37,tit_for_two_tats,5,17,D,D,1,1,25,15,free,model,scripted
37,tit_for_two_tats,5,18,D,D,1,1,26,16,free,model,scripted
37,tit_for_two_tats,5,19,D,D,1,1,27,17,free,model,scripted
37,tit_for_two_tats,5,20,D,D,1,1,28,18,free,model,scripted
38,grim,5,1,D,C,5,0,5,0,free,model,scripted
38,grim,5,2,D,D,1,1,6,1,free,model,scripted
38,grim,5,3,D,D,1,1,7,2,free,model,scripted
38,grim,5,4,D,D,1,1,8,3,free,model,scripted
38,grim,5,5,D,D,1,1,9,4,free,model,scripted
38,grim,5,6,D,D,1,1,10,5,free,model,scripted
38,grim,5,7,D,D,1,1,11,6,free,model,scripted
38,grim,5,8,D,D,1,1,12,7,free,model,scripted
38,grim,5,9,D,D,1,1,13,8,free,model,scripted
38,grim,5,10,D,D,1,1,14,9,free,model,scripted
38,grim,5,11,D,D,1,1,15,10,free,model,scripted
38,grim,5,12,D,D,1,1,16,11,free,model,scripted
38,grim,5,13,D,D,1,1,17,12,free,model,scripted
38,grim,5,14,D,D,1,1,18,13,free,model,scripted
38,grim,5,15,D,D,1,1,19,14,free,model,scripted
38,grim,5,16,D,D,1,1,20,15,free,model,scripted
38,grim,5,17,D,D,1,1,21,16,free,model,scripted
38,grim,5,18,D,D,1,1,22,17,free,model,scripted
38,grim,5,19,D,D,1,1,23,18,free,model,scripted
38,grim,5,20,D,D,1,1,24,19,free,model,scripted
39,pavlov,5,1,C,C,3,3,3,3,free,model,scripted
39,pavlov,5,2,C,C,3,3,6,6,free,model,scripted
39,pavlov,5,3,C,C,3,3,9,9,free,model,scripted
39,pavlov,5,4,C,C,3,3,12,12,free,model,scripted
39,pavlov,5,5,C,C,3,3,15,15,free,model,scripted
39,pavlov,5,6,C,C,3,3,18,18,free,model,scripted
39,pavlov,5,7,C,C,3,3,21,21,free,model,scripted
39,pavlov,5,8,C,C,3,3,24,24,free,model,scripted
39,pavlov,5,9,C,C,3,3,27,27,free,model,scripted
39,pavlov,5,10,C,C,3,3,30,30,free,model,scripted
39,pavlov,5,11,C,C,3,3,33,33,free,model,scripted
39,pavlov,5,12,C,C,3,3,36,36,free,model,scripted
39,pavlov,5,13,C,C,3,3,39,39,free,model,scripted
39,pavlov,5,14,C,C,3,3,42,42,free,model,scripted
39,pavlov,5,15,C,C,3,3,45,45,free,model,scripted
39,pavlov,5,16,C,C,3,3,48,48,free,model,scripted
39,pavlov,5,17,C,C,3,3,51,51,free,model,scripted
39,pavlov,5,18,C,C,3,3,54,54,free,model,scripted
39,pavlov,5,19,C,C,3,3,57,57,free,model,scripted
39,pavlov,5,20,C,C,3,3,60,60,free,model,scripted
40,another_jev,5,1,D,D,1,1,1,1,free,model,model
40,another_jev,5,2,D,D,1,1,2,2,free,model,model
40,another_jev,5,3,D,D,1,1,3,3,free,model,model
40,another_jev,5,4,D,D,1,1,4,4,free,model,model
40,another_jev,5,5,D,D,1,1,5,5,free,model,model
40,another_jev,5,6,D,D,1,1,6,6,free,model,model
40,another_jev,5,7,D,D,1,1,7,7,free,model,model
40,another_jev,5,8,D,D,1,1,8,8,free,model,model
40,another_jev,5,9,D,D,1,1,9,9,free,model,model
40,another_jev,5,10,D,D,1,1,10,10,free,model,model
40,another_jev,5,11,D,D,1,1,11,11,free,model,model
40,another_jev,5,12,D,D,1,1,12,12,free,model,model
40,another_jev,5,13,D,D,1,1,13,13,free,model,model
40,another_jev,5,14,D,D,1,1,14,14,free,model,model
40,another_jev,5,15,D,D,1,1,15,15,free,model,model
40,another_jev,5,16,D,D,1,1,16,16,free,model,model
40,another_jev,5,17,D,D,1,1,17,17,free,model,model
40,another_jev,5,18,D,D,1,1,18,18,free,model,model
40,another_jev,5,19,D,D,1,1,19,19,free,model,model
40,another_jev,5,20,D,D,1,1,20,20,free,model,model
41,cooperator,6,1,D,C,5,0,5,0,free,model,scripted
41,cooperator,6,2,D,C,5,0,10,0,free,model,scripted
41,cooperator,6,3,D,C,5,0,15,0,free,model,scripted
41,cooperator,6,4,D,C,5,0,20,0,free,model,scripted
41,cooperator,6,5,D,C,5,0,25,0,free,model,scripted
41,cooperator,6,6,D,C,5,0,30,0,free,model,scripted
41,cooperator,6,7,D,C,5,0,35,0,free,model,scripted
41,cooperator,6,8,D,C,5,0,40,0,free,model,scripted
41,cooperator,6,9,D,C,5,0,45,0,free,model,scripted
41,cooperator,6,10,D,C,5,0,50,0,free,model,scripted
41,cooperator,6,11,D,C,5,0,55,0,free,model,scripted
41,cooperator,6,12,D,C,5,0,60,0,free,model,scripted
41,cooperator,6,13,D,C,5,0,65,0,free,model,scripted
41,cooperator,6,14,D,C,5,0,70,0,free,model,scripted
41,cooperator,6,15,D,C,5,0,75,0,free,model,scripted
41,cooperator,6,16,D,C,5,0,80,0,free,model,scripted
41,cooperator,6,17,D,C,5,0,85,0,free,model,scripted
41,cooperator,6,18,D,C,5,0,90,0,free,model,scripted
41,cooperator,6,19,D,C,5,0,95,0,free,model,scripted
41,cooperator,6,20,D,C,5,0,100,0,free,model,scripted
42,defector,6,1,C,D,0,5,0,5,free,model,scripted
42,defector,6,2,D,D,1,1,1,6,free,model,scripted
42,defector,6,3,D,D,1,1,2,7,free,model,scripted
42,defector,6,4,D,D,1,1,3,8,free,model,scripted
42,defector,6,5,D,D,1,1,4,9,free,model,scripted
42,defector,6,6,D,D,1,1,5,10,free,model,scripted
42,defector,6,7,D,D,1,1,6,11,free,model,scripted
42,defector,6,8,D,D,1,1,7,12,free,model,scripted
42,defector,6,9,D,D,1,1,8,13,free,model,scripted
42,defector,6,10,D,D,1,1,9,14,free,model,scripted
42,defector,6,11,D,D,1,1,10,15,free,model,scripted
42,defector,6,12,D,D,1,1,11,16,free,model,scripted
42,defector,6,13,D,D,1,1,12,17,free,model,scripted
42,defector,6,14,D,D,1,1,13,18,free,model,scripted
42,defector,6,15,D,D,1,1,14,19,free,model,scripted
42,defector,6,16,D,D,1,1,15,20,free,model,scripted
42,defector,6,17,D,D,1,1,16,21,free,model,scripted
42,defector,6,18,D,D,1,1,17,22,free,model,scripted
42,defector,6,19,D,D,1,1,18,23,free,model,scripted
42,defector,6,20,D,D,1,1,19,24,free,model,scripted
43,random,6,1,D,C,5,0,5,0,free,model,scripted
43,random,6,2,D,D,1,1,6,1,free,model,scripted
43,random,6,3,D,D,1,1,7,2,free,model,scripted
43,random,6,4,D,D,1,1,8,3,free,model,scripted
43,random,6,5,D,C,5,0,13,3,free,model,scripted
43,random,6,6,D,D,1,1,14,4,free,model,scripted
43,random,6,7,D,D,1,1,15,5,free,model,scripted
43,random,6,8,D,D,1,1,16,6,free,model,scripted
43,random,6,9,D,D,1,1,17,7,free,model,scripted
43,random,6,10,D,C,5,0,22,7,free,model,scripted
43,random,6,11,D,D,1,1,23,8,free,model,scripted
43,random,6,12,D,D,1,1,24,9,free,model,scripted
43,random,6,13,D,C,5,0,29,9,free,model,scripted
43,random,6,14,D,C,5,0,34,9,free,model,scripted
43,random,6,15,D,D,1,1,35,10,free,model,scripted
43,random,6,16,D,C,5,0,40,10,free,model,scripted
43,random,6,17,D,C,5,0,45,10,free,model,scripted
43,random,6,18,D,C,5,0,50,10,free,model,scripted
43,random,6,19,D,D,1,1,51,11,free,model,scripted
43,random,6,20,D,D,1,1,52,12,free,model,scripted
44,tit_for_tat,6,1,C,C,3,3,3,3,free,model,scripted
44,tit_for_tat,6,2,C,C,3,3,6,6,free,model,scripted
44,tit_for_tat,6,3,C,C,3,3,9,9,free,model,scripted
44,tit_for_tat,6,4,C,C,3,3,12,12,free,model,scripted
44,tit_for_tat,6,5,C,C,3,3,15,15,free,model,scripted
44,tit_for_tat,6,6,C,C,3,3,18,18,free,model,scripted
44,tit_for_tat,6,7,C,C,3,3,21,21,free,model,scripted
44,tit_for_tat,6,8,C,C,3,3,24,24,free,model,scripted
44,tit_for_tat,6,9,C,C,3,3,27,27,free,model,scripted
44,tit_for_tat,6,10,C,C,3,3,30,30,free,model,scripted
44,tit_for_tat,6,11,C,C,3,3,33,33,free,model,scripted
44,tit_for_tat,6,12,C,C,3,3,36,36,free,model,scripted
44,tit_for_tat,6,13,C,C,3,3,39,39,free,model,scripted
44,tit_for_tat,6,14,C,C,3,3,42,42,free,model,scripted
44,tit_for_tat,6,15,C,C,3,3,45,45,free,model,scripted
44,tit_for_tat,6,16,C,C,3,3,48,48,free,model,scripted
44,tit_for_tat,6,17,C,C,3,3,51,51,free,model,scripted
44,tit_for_tat,6,18,C,C,3,3,54,54,free,model,scripted
44,tit_for_tat,6,19,C,C,3,3,57,57,free,model,scripted
44,tit_for_tat,6,20,C,C,3,3,60,60,free,model,scripted
45,tit_for_two_tats,6,1,D,C,5,0,5,0,free,model,scripted
45,tit_for_two_tats,6,2,D,C,5,0,10,0,free,model,scripted
45,tit_for_two_tats,6,3,D,D,1,1,11,1,free,model,scripted
45,tit_for_two_tats,6,4,D,D,1,1,12,2,free,model,scripted
45,tit_for_two_tats,6,5,D,D,1,1,13,3,free,model,scripted
45,tit_for_two_tats,6,6,D,D,1,1,14,4,free,model,scripted
45,tit_for_two_tats,6,7,D,D,1,1,15,5,free,model,scripted
45,tit_for_two_tats,6,8,D,D,1,1,16,6,free,model,scripted
45,tit_for_two_tats,6,9,D,D,1,1,17,7,free,model,scripted
45,tit_for_two_tats,6,10,D,D,1,1,18,8,free,model,scripted
45,tit_for_two_tats,6,11,D,D,1,1,19,9,free,model,scripted
